loc,cases,deaths,day,month,year
36,1,0,24,3,2019
36,3,0,31,3,2019
36,0,0,7,4,2019
36,0,0,14,4,2019
36,3,0,21,4,2019
36,1,0,28,4,2019
36,1,0,5,5,2019
36,4,0,12,5,2019
36,1,0,19,5,2019
36,0,0,26,5,2019
36,3,0,2,6,2019
36,1,0,9,6,2019
36,2,0,16,6,2019
36,3,0,23,6,2019
36,5,0,30,6,2019
36,2,0,7,7,2019
36,5,0,14,7,2019
36,12,0,21,7,2019
36,6,0,28,7,2019
36,15,0,4,8,2019
36,19,0,11,8,2019
36,16,0,18,8,2019
36,13,0,25,8,2019
36,14,0,1,9,2019
36,17,0,8,9,2019
36,25,0,15,9,2019
36,16,0,22,9,2019
36,38,0,29,9,2019
36,27,0,6,10,2019
36,30,0,13,10,2019
36,40,0,20,10,2019
36,31,0,27,10,2019
36,23,0,3,11,2019
36,14,0,10,11,2019
36,19,0,17,11,2019
36,24,0,24,11,2019
36,16,0,1,12,2019
36,12,0,8,12,2019
36,13,0,15,12,2019
36,9,0,22,12,2019
36,14,0,29,12,2019
36,0,0,5,1,2020
49,17,0,13,1,2019
49,26,0,20,1,2019
49,15,0,27,1,2019
49,15,0,3,2,2019
49,16,0,10,2,2019
49,12,0,17,2,2019
49,17,0,24,2,2019
49,27,0,3,3,2019
49,15,0,10,3,2019
49,20,0,17,3,2019
49,10,0,24,3,2019
49,1,0,31,3,2019
49,4,0,7,4,2019
49,10,0,14,4,2019
49,9,0,21,4,2019
49,7,0,28,4,2019
49,13,1,5,5,2019
49,5,0,12,5,2019
49,8,0,19,5,2019
49,4,0,26,5,2019
49,5,1,2,6,2019
49,5,0,9,6,2019
49,35,0,16,6,2019
49,39,0,23,6,2019
49,36,0,30,6,2019
49,67,0,7,7,2019
49,128,0,14,7,2019
49,182,1,21,7,2019
49,136,1,28,7,2019
49,173,0,4,8,2019
49,144,0,11,8,2019
49,129,1,18,8,2019
49,148,1,25,8,2019
49,201,2,1,9,2019
49,147,1,8,9,2019
49,135,4,15,9,2019
49,142,0,22,9,2019
49,111,0,29,9,2019
49,94,0,6,10,2019
49,85,0,13,10,2019
49,100,1,20,10,2019
49,94,0,27,10,2019
49,78,0,3,11,2019
49,652,0,10,11,2019
49,44,0,17,11,2019
49,29,0,24,11,2019
49,28,0,1,12,2019
49,12,0,8,12,2019
49,7,0,15,12,2019
49,1,0,22,12,2019
49,0,0,29,12,2019
49,0,0,5,1,2020
50,35,0,13,1,2019
50,34,0,20,1,2019
50,45,0,27,1,2019
50,35,0,3,2,2019
50,22,0,10,2,2019
50,15,0,17,2,2019
50,5,0,24,2,2019
50,22,0,3,3,2019
50,19,0,10,3,2019
50,10,0,17,3,2019
50,8,0,24,3,2019
50,6,0,31,3,2019
50,8,0,7,4,2019
50,8,0,14,4,2019
50,7,0,21,4,2019
50,5,0,28,4,2019
50,12,0,5,5,2019
50,10,0,12,5,2019
50,13,0,19,5,2019
50,11,0,26,5,2019
50,19,0,2,6,2019
50,34,0,9,6,2019
50,39,1,16,6,2019
50,73,0,23,6,2019
50,119,0,30,6,2019
50,153,0,7,7,2019
50,208,1,14,7,2019
50,261,0,21,7,2019
50,271,1,28,7,2019
50,398,1,4,8,2019
50,325,1,11,8,2019
50,371,0,18,8,2019
50,310,0,25,8,2019
50,273,0,1,9,2019
50,220,0,8,9,2019
50,154,0,15,9,2019
50,134,0,22,9,2019
50,127,0,29,9,2019
50,97,1,6,10,2019
50,58,0,13,10,2019
50,87,0,20,10,2019
50,57,0,27,10,2019
50,49,0,3,11,2019
50,22,0,10,11,2019
50,23,0,17,11,2019
50,21,0,24,11,2019
50,17,0,1,12,2019
50,31,0,8,12,2019
50,17,0,15,12,2019
50,6,0,22,12,2019
50,2,0,29,12,2019
50,0,0,5,1,2020
56,27,0,13,1,2019
56,32,1,20,1,2019
56,23,1,27,1,2019
56,15,0,3,2,2019
56,19,0,10,2,2019
56,22,0,17,2,2019
56,12,0,24,2,2019
56,11,0,3,3,2019
56,6,0,10,3,2019
56,8,0,17,3,2019
56,9,0,24,3,2019
56,1,0,31,3,2019
56,9,0,7,4,2019
56,3,0,14,4,2019
56,11,0,21,4,2019
56,4,0,28,4,2019
56,8,0,5,5,2019
56,8,0,12,5,2019
56,14,0,19,5,2019
56,9,0,26,5,2019
56,9,0,2,6,2019
56,8,0,9,6,2019
56,11,0,16,6,2019
56,15,0,23,6,2019
56,27,0,30,6,2019
56,27,0,7,7,2019
56,36,0,14,7,2019
56,46,1,21,7,2019
56,82,0,28,7,2019
56,54,1,4,8,2019
56,93,2,11,8,2019
56,159,0,18,8,2019
56,156,0,25,8,2019
56,132,0,1,9,2019
56,155,0,8,9,2019
56,112,1,15,9,2019
56,135,1,22,9,2019
56,66,0,29,9,2019
56,53,0,6,10,2019
56,69,0,13,10,2019
56,82,0,20,10,2019
56,46,0,27,10,2019
56,37,0,3,11,2019
56,27,0,10,11,2019
56,19,0,17,11,2019
56,22,0,24,11,2019
56,21,0,1,12,2019
56,10,0,8,12,2019
56,12,0,15,12,2019
56,8,0,22,12,2019
56,0,0,29,12,2019
56,1,0,5,1,2020
91,79,0,13,1,2019
91,113,0,20,1,2019
91,131,0,27,1,2019
91,139,0,3,2,2019
91,94,1,10,2,2019
91,87,0,17,2,2019
91,83,0,24,2,2019
91,62,0,3,3,2019
91,49,0,10,3,2019
91,40,0,17,3,2019
91,25,0,24,3,2019
91,43,0,31,3,2019
91,34,0,7,4,2019
91,15,0,14,4,2019
91,26,0,21,4,2019
91,19,1,28,4,2019
91,20,0,5,5,2019
91,18,0,12,5,2019
91,18,0,19,5,2019
91,20,0,26,5,2019
91,15,0,2,6,2019
91,26,0,9,6,2019
91,45,0,16,6,2019
91,61,1,23,6,2019
91,108,0,30,6,2019
91,132,0,7,7,2019
91,221,1,14,7,2019
91,292,2,21,7,2019
91,320,1,28,7,2019
91,381,3,4,8,2019
91,365,0,11,8,2019
91,448,0,18,8,2019
91,461,1,25,8,2019
91,482,0,1,9,2019
91,513,0,8,9,2019
91,552,0,15,9,2019
91,457,0,22,9,2019
91,456,0,29,9,2019
91,413,0,6,10,2019
91,349,1,13,10,2019
91,419,0,20,10,2019
91,354,0,27,10,2019
91,283,0,3,11,2019
91,278,0,10,11,2019
91,236,1,17,11,2019
91,233,1,24,11,2019
91,167,0,1,12,2019
91,125,0,8,12,2019
91,134,0,15,12,2019
91,99,0,22,12,2019
91,58,0,29,12,2019
91,12,0,5,1,2020
14,1,0,13,1,2019
14,0,0,20,1,2019
14,0,0,27,1,2019
14,0,0,3,2,2019
14,0,0,10,2,2019
14,1,0,17,2,2019
14,0,0,24,2,2019
14,2,0,3,3,2019
14,1,0,10,3,2019
14,0,0,17,3,2019
14,0,0,24,3,2019
14,0,0,31,3,2019
14,0,0,7,4,2019
14,1,0,14,4,2019
14,0,0,21,4,2019
14,0,0,28,4,2019
14,0,0,5,5,2019
14,0,0,12,5,2019
14,0,0,19,5,2019
14,0,0,26,5,2019
14,1,0,2,6,2019
14,1,0,9,6,2019
14,0,0,16,6,2019
14,1,0,23,6,2019
14,0,0,30,6,2019
14,1,0,7,7,2019
14,2,0,14,7,2019
14,0,0,21,7,2019
14,1,0,28,7,2019
14,0,0,4,8,2019
14,0,0,11,8,2019
14,0,0,18,8,2019
14,0,0,25,8,2019
14,0,0,1,9,2019
14,0,0,8,9,2019
14,0,0,15,9,2019
14,0,0,22,9,2019
14,1,0,29,9,2019
14,0,0,6,10,2019
14,0,0,13,10,2019
14,0,0,20,10,2019
14,1,0,27,10,2019
14,0,0,3,11,2019
14,0,0,10,11,2019
14,1,0,17,11,2019
14,0,0,24,11,2019
14,0,0,1,12,2019
14,1,0,8,12,2019
14,1,0,15,12,2019
14,0,0,22,12,2019
14,0,0,29,12,2019
14,0,0,5,1,2020
24,164,4,13,1,2019
24,241,2,20,1,2019
24,287,4,27,1,2019
24,230,1,3,2,2019
24,263,0,10,2,2019
24,237,1,17,2,2019
24,164,0,24,2,2019
24,140,0,3,3,2019
24,121,0,10,3,2019
24,83,0,17,3,2019
24,63,0,24,3,2019
24,51,0,31,3,2019
24,51,0,7,4,2019
24,39,1,14,4,2019
24,23,0,21,4,2019
24,26,0,28,4,2019
24,40,0,5,5,2019
24,38,0,12,5,2019
24,45,0,19,5,2019
24,63,0,26,5,2019
24,94,0,2,6,2019
24,74,0,9,6,2019
24,77,0,16,6,2019
24,97,0,23,6,2019
24,123,0,30,6,2019
24,150,0,7,7,2019
24,127,1,14,7,2019
24,209,1,21,7,2019
24,186,2,28,7,2019
24,187,1,4,8,2019
24,225,2,11,8,2019
24,166,1,18,8,2019
24,206,3,25,8,2019
24,162,1,1,9,2019
24,151,2,8,9,2019
24,157,1,15,9,2019
24,51,2,22,9,2019
24,77,0,29,9,2019
24,93,0,6,10,2019
24,63,0,13,10,2019
24,77,0,20,10,2019
24,71,0,27,10,2019
24,65,0,3,11,2019
24,59,0,10,11,2019
24,41,0,17,11,2019
24,45,0,24,11,2019
24,26,0,1,12,2019
24,12,0,8,12,2019
24,13,0,15,12,2019
24,13,0,22,12,2019
24,9,0,29,12,2019
24,13,0,5,1,2020
53,175,0,13,1,2019
53,235,5,20,1,2019
53,263,1,27,1,2019
53,206,0,3,2,2019
53,163,0,10,2,2019
53,167,0,17,2,2019
53,181,0,24,2,2019
53,166,0,3,3,2019
53,148,2,10,3,2019
53,134,0,17,3,2019
53,86,0,24,3,2019
53,61,0,31,3,2019
53,53,0,7,4,2019
53,66,0,14,4,2019
53,26,0,21,4,2019
53,30,0,28,4,2019
53,37,0,5,5,2019
53,56,1,12,5,2019
53,49,1,19,5,2019
53,46,1,26,5,2019
53,58,0,2,6,2019
53,52,0,9,6,2019
53,71,0,16,6,2019
53,85,1,23,6,2019
53,129,1,30,6,2019
53,141,3,7,7,2019
53,157,0,14,7,2019
53,204,3,21,7,2019
53,190,3,28,7,2019
53,248,0,4,8,2019
53,273,1,11,8,2019
53,213,2,18,8,2019
53,189,0,25,8,2019
53,161,1,1,9,2019
53,135,0,8,9,2019
53,115,0,15,9,2019
53,91,0,22,9,2019
53,89,0,29,9,2019
53,66,1,6,10,2019
53,59,0,13,10,2019
53,55,0,20,10,2019
53,63,1,27,10,2019
53,57,1,3,11,2019
53,72,1,10,11,2019
53,87,1,17,11,2019
53,52,0,24,11,2019
53,56,0,1,12,2019
53,61,0,8,12,2019
53,41,0,15,12,2019
53,17,0,22,12,2019
53,33,0,29,12,2019
53,45,0,5,1,2020
84,52,0,13,1,2019
84,77,0,20,1,2019
84,95,0,27,1,2019
84,101,0,3,2,2019
84,89,0,10,2,2019
84,55,0,17,2,2019
84,20,1,24,2,2019
84,10,0,3,3,2019
84,49,0,10,3,2019
84,40,0,17,3,2019
84,27,0,24,3,2019
84,21,0,31,3,2019
84,18,0,7,4,2019
84,15,0,14,4,2019
84,11,0,21,4,2019
84,10,0,28,4,2019
84,8,0,5,5,2019
84,14,0,12,5,2019
84,15,0,19,5,2019
84,17,0,26,5,2019
84,15,0,2,6,2019
84,30,0,9,6,2019
84,23,1,16,6,2019
84,46,0,23,6,2019
84,61,0,30,6,2019
84,72,0,7,7,2019
84,73,0,14,7,2019
84,96,0,21,7,2019
84,82,0,28,7,2019
84,124,0,4,8,2019
84,105,0,11,8,2019
84,131,1,18,8,2019
84,115,0,25,8,2019
84,152,0,1,9,2019
84,127,2,8,9,2019
84,141,1,15,9,2019
84,91,0,22,9,2019
84,100,0,29,9,2019
84,96,0,6,10,2019
84,145,0,13,10,2019
84,99,0,20,10,2019
84,116,0,27,10,2019
84,75,0,3,11,2019
84,76,1,10,11,2019
84,116,0,17,11,2019
84,50,0,24,11,2019
84,62,0,1,12,2019
84,32,0,8,12,2019
84,33,0,15,12,2019
84,35,0,22,12,2019
84,21,0,29,12,2019
84,30,0,5,1,2020
99,102,0,13,1,2019
99,60,0,20,1,2019
99,10,0,27,1,2019
99,50,0,3,2,2019
99,45,0,10,2,2019
99,73,0,17,2,2019
99,48,0,24,2,2019
99,24,0,3,3,2019
99,20,0,10,3,2019
99,23,0,17,3,2019
99,19,0,24,3,2019
99,14,0,31,3,2019
99,24,1,7,4,2019
99,11,0,14,4,2019
99,7,0,21,4,2019
99,12,0,28,4,2019
99,12,0,5,5,2019
99,15,0,12,5,2019
99,14,0,19,5,2019
99,12,0,26,5,2019
99,20,0,2,6,2019
99,7,0,9,6,2019
99,24,0,16,6,2019
99,30,0,23,6,2019
99,39,0,30,6,2019
99,40,0,7,7,2019
99,48,0,14,7,2019
99,53,0,21,7,2019
99,49,1,28,7,2019
99,40,0,4,8,2019
99,46,0,11,8,2019
99,81,0,18,8,2019
99,55,0,25,8,2019
99,76,0,1,9,2019
99,59,0,8,9,2019
99,65,0,15,9,2019
99,71,0,22,9,2019
99,41,0,29,9,2019
99,52,1,6,10,2019
99,50,0,13,10,2019
99,49,0,20,10,2019
99,38,0,27,10,2019
99,40,1,3,11,2019
99,27,0,10,11,2019
99,27,0,17,11,2019
99,27,0,24,11,2019
99,29,0,1,12,2019
99,15,0,8,12,2019
99,17,0,15,12,2019
99,11,0,22,12,2019
99,15,0,29,12,2019
99,14,0,5,1,2020
104,5,0,13,1,2019
104,12,0,20,1,2019
104,18,2,27,1,2019
104,5,0,3,2,2019
104,3,0,10,2,2019
104,14,0,17,2,2019
104,21,0,24,2,2019
104,14,0,3,3,2019
104,20,0,10,3,2019
104,8,0,17,3,2019
104,4,0,24,3,2019
104,6,0,31,3,2019
104,1,0,7,4,2019
104,2,0,14,4,2019
104,1,0,21,4,2019
104,2,0,28,4,2019
104,1,0,5,5,2019
104,2,0,12,5,2019
104,1,0,19,5,2019
104,1,0,26,5,2019
104,0,0,2,6,2019
104,0,0,9,6,2019
104,2,0,16,6,2019
104,6,0,23,6,2019
104,5,0,30,6,2019
104,4,0,7,7,2019
104,11,0,14,7,2019
104,12,0,21,7,2019
104,14,1,28,7,2019
104,13,0,4,8,2019
104,8,1,11,8,2019
104,8,0,18,8,2019
104,13,0,25,8,2019
104,17,0,1,9,2019
104,13,0,8,9,2019
104,3,0,15,9,2019
104,2,1,22,9,2019
104,4,0,29,9,2019
104,2,0,6,10,2019
104,5,0,13,10,2019
104,1,0,20,10,2019
104,1,0,27,10,2019
104,9,0,3,11,2019
104,12,0,10,11,2019
104,8,0,17,11,2019
104,11,0,24,11,2019
104,6,0,1,12,2019
104,8,0,8,12,2019
104,4,0,15,12,2019
104,5,0,22,12,2019
104,5,0,29,12,2019
104,6,1,5,1,2020
5,4,0,13,1,2019
5,7,0,20,1,2019
5,14,0,27,1,2019
5,10,0,3,2,2019
5,6,0,10,2,2019
5,5,0,17,2,2019
5,5,0,24,2,2019
5,5,0,3,3,2019
5,6,0,10,3,2019
5,2,0,17,3,2019
5,2,0,24,3,2019
5,2,0,31,3,2019
5,3,0,7,4,2019
5,3,0,14,4,2019
5,5,0,21,4,2019
5,0,0,28,4,2019
5,3,0,5,5,2019
5,3,0,12,5,2019
5,0,0,19,5,2019
5,1,0,26,5,2019
5,0,0,2,6,2019
5,1,0,9,6,2019
5,2,0,16,6,2019
5,5,0,23,6,2019
5,1,0,30,6,2019
5,5,0,7,7,2019
5,5,0,14,7,2019
5,1,0,21,7,2019
5,1,0,28,7,2019
5,10,0,4,8,2019
5,12,0,11,8,2019
5,35,0,18,8,2019
5,31,0,25,8,2019
5,42,0,1,9,2019
5,44,0,8,9,2019
5,84,0,15,9,2019
5,72,0,22,9,2019
5,81,0,29,9,2019
5,98,0,6,10,2019
5,72,0,13,10,2019
5,55,0,20,10,2019
5,49,0,27,10,2019
5,12,0,3,11,2019
5,19,0,10,11,2019
5,27,0,17,11,2019
5,13,0,24,11,2019
5,28,0,1,12,2019
5,20,0,8,12,2019
5,22,0,15,12,2019
5,15,0,22,12,2019
5,11,0,29,12,2019
5,5,0,5,1,2020
8,20,0,13,1,2019
8,40,0,20,1,2019
8,28,1,27,1,2019
8,22,1,3,2,2019
8,24,0,10,2,2019
8,25,0,17,2,2019
8,34,0,24,2,2019
8,28,0,3,3,2019
8,30,0,10,3,2019
8,10,0,17,3,2019
8,21,0,24,3,2019
8,21,0,31,3,2019
8,10,0,7,4,2019
8,8,0,14,4,2019
8,10,0,21,4,2019
8,10,0,28,4,2019
8,8,0,5,5,2019
8,6,0,12,5,2019
8,6,0,19,5,2019
8,29,0,26,5,2019
8,18,0,2,6,2019
8,31,0,9,6,2019
8,45,0,16,6,2019
8,35,0,23,6,2019
8,54,0,30,6,2019
8,32,1,7,7,2019
8,4,0,14,7,2019
8,5,1,21,7,2019
8,32,1,28,7,2019
8,122,0,4,8,2019
8,93,0,11,8,2019
8,94,0,18,8,2019
8,117,0,25,8,2019
8,90,1,1,9,2019
8,58,0,8,9,2019
8,56,99,15,9,2019
8,24,0,22,9,2019
8,26,3,29,9,2019
8,22,0,6,10,2019
8,17,0,13,10,2019
8,13,0,20,10,2019
8,11,0,27,10,2019
8,5,0,3,11,2019
8,4,0,10,11,2019
8,6,0,17,11,2019
8,5,0,24,11,2019
8,7,0,1,12,2019
8,6,0,8,12,2019
8,6,0,15,12,2019
8,8,0,22,12,2019
8,0,0,29,12,2019
8,0,0,5,1,2020
13,23,0,13,1,2019
13,50,0,20,1,2019
13,65,0,27,1,2019
13,47,0,3,2,2019
13,40,0,10,2,2019
13,26,0,17,2,2019
13,31,0,24,2,2019
13,20,0,3,3,2019
13,20,0,10,3,2019
13,17,0,17,3,2019
13,48,0,24,3,2019
13,57,0,31,3,2019
13,39,0,7,4,2019
13,8,0,14,4,2019
13,10,0,21,4,2019
13,9,0,28,4,2019
13,8,0,5,5,2019
13,15,0,12,5,2019
13,8,0,19,5,2019
13,4,0,26,5,2019
13,5,0,2,6,2019
13,14,0,9,6,2019
13,14,0,16,6,2019
13,9,1,23,6,2019
13,17,0,30,6,2019
13,42,1,7,7,2019
13,39,0,14,7,2019
13,43,0,21,7,2019
13,66,0,28,7,2019
13,124,1,4,8,2019
13,83,0,11,8,2019
13,75,0,18,8,2019
13,103,0,25,8,2019
13,100,0,1,9,2019
13,108,0,8,9,2019
13,99,0,15,9,2019
13,145,0,22,9,2019
13,126,0,29,9,2019
13,150,0,6,10,2019
13,118,1,13,10,2019
13,129,0,20,10,2019
13,105,0,27,10,2019
13,50,0,3,11,2019
13,99,0,10,11,2019
13,46,0,17,11,2019
13,75,0,24,11,2019
13,64,0,1,12,2019
13,65,0,8,12,2019
13,56,0,15,12,2019
13,58,0,22,12,2019
13,44,1,29,12,2019
13,11,0,5,1,2020
21,154,0,13,1,2019
21,202,1,20,1,2019
21,213,0,27,1,2019
21,180,0,3,2,2019
21,177,0,10,2,2019
21,106,0,17,2,2019
21,141,2,24,2,2019
21,118,0,3,3,2019
21,115,0,10,3,2019
21,76,1,17,3,2019
21,55,0,24,3,2019
21,41,0,31,3,2019
21,41,0,7,4,2019
21,38,0,14,4,2019
21,30,0,21,4,2019
21,19,0,28,4,2019
21,23,0,5,5,2019
21,20,0,12,5,2019
21,20,0,19,5,2019
21,34,0,26,5,2019
21,19,0,2,6,2019
21,63,0,9,6,2019
21,42,0,16,6,2019
21,72,0,23,6,2019
21,100,0,30,6,2019
21,99,1,7,7,2019
21,39,0,14,7,2019
21,29,0,21,7,2019
21,57,1,28,7,2019
21,229,0,4,8,2019
21,267,0,11,8,2019
21,466,1,18,8,2019
21,334,1,25,8,2019
21,701,1,1,9,2019
21,604,0,8,9,2019
21,596,2,15,9,2019
21,495,2,22,9,2019
21,379,1,29,9,2019
21,399,0,6,10,2019
21,374,0,13,10,2019
21,399,0,20,10,2019
21,235,0,27,10,2019
21,137,0,3,11,2019
21,199,0,10,11,2019
21,142,0,17,11,2019
21,171,0,24,11,2019
21,139,0,1,12,2019
21,155,1,8,12,2019
21,121,1,15,12,2019
21,122,0,22,12,2019
21,101,1,29,12,2019
21,59,1,5,1,2020
83,150,1,13,1,2019
83,146,0,20,1,2019
83,135,0,27,1,2019
83,130,0,3,2,2019
83,77,1,10,2,2019
83,55,0,17,2,2019
83,75,0,24,2,2019
83,52,1,3,3,2019
83,49,1,10,3,2019
83,37,0,17,3,2019
83,20,0,24,3,2019
83,18,0,31,3,2019
83,19,0,7,4,2019
83,21,0,14,4,2019
83,26,0,21,4,2019
83,17,0,28,4,2019
83,17,1,5,5,2019
83,21,0,12,5,2019
83,26,0,19,5,2019
83,26,0,26,5,2019
83,33,0,2,6,2019
83,32,0,9,6,2019
83,41,0,16,6,2019
83,38,0,23,6,2019
83,66,0,30,6,2019
83,152,0,7,7,2019
83,166,1,14,7,2019
83,128,1,21,7,2019
83,122,1,28,7,2019
83,198,0,4,8,2019
83,355,3,11,8,2019
83,474,2,18,8,2019
83,551,4,25,8,2019
83,565,1,1,9,2019
83,521,4,8,9,2019
83,412,1,15,9,2019
83,337,0,22,9,2019
83,322,1,29,9,2019
83,308,0,6,10,2019
83,292,0,13,10,2019
83,258,2,20,10,2019
83,221,0,27,10,2019
83,134,1,3,11,2019
83,187,1,10,11,2019
83,144,0,17,11,2019
83,169,1,24,11,2019
83,110,0,1,12,2019
83,107,0,8,12,2019
83,128,1,15,12,2019
83,104,0,22,12,2019
83,92,4,29,12,2019
83,90,0,5,1,2020
86,6,0,13,1,2019
86,5,0,20,1,2019
86,2,0,27,1,2019
86,7,0,3,2,2019
86,0,0,10,2,2019
86,5,0,17,2,2019
86,1,0,24,2,2019
86,1,0,3,3,2019
86,1,0,10,3,2019
86,5,0,17,3,2019
86,0,0,24,3,2019
86,0,0,31,3,2019
86,1,0,7,4,2019
86,1,0,14,4,2019
86,1,0,21,4,2019
86,0,0,28,4,2019
86,2,0,5,5,2019
86,0,0,12,5,2019
86,1,0,19,5,2019
86,0,0,26,5,2019
86,0,0,2,6,2019
86,0,0,9,6,2019
86,2,0,16,6,2019
86,0,0,23,6,2019
86,0,0,30,6,2019
86,3,0,7,7,2019
86,2,0,14,7,2019
86,9,0,21,7,2019
86,2,0,28,7,2019
86,6,0,4,8,2019
86,13,0,11,8,2019
86,11,0,18,8,2019
86,18,0,25,8,2019
86,27,1,1,9,2019
86,28,0,8,9,2019
86,31,0,15,9,2019
86,33,0,22,9,2019
86,29,1,29,9,2019
86,18,0,6,10,2019
86,22,0,13,10,2019
86,18,0,20,10,2019
86,9,0,27,10,2019
86,7,0,3,11,2019
86,5,0,10,11,2019
86,12,0,17,11,2019
86,3,0,24,11,2019
86,3,0,1,12,2019
86,7,0,8,12,2019
86,2,0,15,12,2019
86,2,0,22,12,2019
86,5,0,29,12,2019
86,5,0,5,1,2020
90,68,0,13,1,2019
90,87,0,20,1,2019
90,79,0,27,1,2019
90,115,1,3,2,2019
90,83,0,10,2,2019
90,44,0,17,2,2019
90,67,0,24,2,2019
90,49,0,3,3,2019
90,36,0,10,3,2019
90,24,0,17,3,2019
90,20,0,24,3,2019
90,20,0,31,3,2019
90,22,0,7,4,2019
90,11,0,14,4,2019
90,17,0,21,4,2019
90,3,0,28,4,2019
90,9,0,5,5,2019
90,7,0,12,5,2019
90,17,0,19,5,2019
90,21,0,26,5,2019
90,19,0,2,6,2019
90,26,0,9,6,2019
90,13,0,16,6,2019
90,25,0,23,6,2019
90,43,0,30,6,2019
90,49,0,7,7,2019
90,39,0,14,7,2019
90,70,0,21,7,2019
90,43,0,28,7,2019
90,90,0,4,8,2019
90,117,0,11,8,2019
90,186,0,18,8,2019
90,254,0,25,8,2019
90,324,0,1,9,2019
90,335,0,8,9,2019
90,366,2,15,9,2019
90,364,1,22,9,2019
90,274,0,29,9,2019
90,318,0,6,10,2019
90,267,0,13,10,2019
90,305,0,20,10,2019
90,161,0,27,10,2019
90,102,0,3,11,2019
90,196,0,10,11,2019
90,172,0,17,11,2019
90,152,0,24,11,2019
90,99,0,1,12,2019
90,147,0,8,12,2019
90,132,0,15,12,2019
90,143,1,22,12,2019
90,134,0,29,12,2019
90,74,0,5,1,2020
118,80,1,13,1,2019
118,99,0,20,1,2019
118,97,0,27,1,2019
118,63,0,3,2,2019
118,93,0,10,2,2019
118,54,0,17,2,2019
118,58,0,24,2,2019
118,39,0,3,3,2019
118,46,0,10,3,2019
118,32,0,17,3,2019
118,33,0,24,3,2019
118,14,0,31,3,2019
118,12,0,7,4,2019
118,13,0,14,4,2019
118,15,0,21,4,2019
118,28,0,28,4,2019
118,17,0,5,5,2019
118,21,0,12,5,2019
118,20,0,19,5,2019
118,29,0,26,5,2019
118,36,0,2,6,2019
118,73,1,9,6,2019
118,104,1,16,6,2019
118,94,0,23,6,2019
118,123,0,30,6,2019
118,176,3,7,7,2019
118,229,0,14,7,2019
118,168,3,21,7,2019
118,171,1,28,7,2019
118,403,0,4,8,2019
118,399,1,11,8,2019
118,447,2,18,8,2019
118,429,1,25,8,2019
118,354,0,1,9,2019
118,457,0,8,9,2019
118,426,0,15,9,2019
118,225,0,22,9,2019
118,122,0,29,9,2019
118,285,1,6,10,2019
118,290,0,13,10,2019
118,258,0,20,10,2019
118,219,0,27,10,2019
118,59,1,3,11,2019
118,142,0,10,11,2019
118,112,0,17,11,2019
118,124,0,24,11,2019
118,111,0,1,12,2019
118,128,0,8,12,2019
118,105,1,15,12,2019
118,108,0,22,12,2019
118,36,0,29,12,2019
118,9,0,5,1,2020
121,15,0,13,1,2019
121,8,0,20,1,2019
121,16,0,27,1,2019
121,8,0,3,2,2019
121,13,0,10,2,2019
121,8,0,17,2,2019
121,5,0,24,2,2019
121,11,0,3,3,2019
121,10,0,10,3,2019
121,9,0,17,3,2019
121,3,0,24,3,2019
121,7,0,31,3,2019
121,2,0,7,4,2019
121,5,0,14,4,2019
121,1,0,21,4,2019
121,2,1,28,4,2019
121,0,0,5,5,2019
121,1,0,12,5,2019
121,2,0,19,5,2019
121,3,0,26,5,2019
121,1,0,2,6,2019
121,5,0,9,6,2019
121,2,0,16,6,2019
121,13,1,23,6,2019
121,35,0,30,6,2019
121,34,0,7,7,2019
121,41,1,14,7,2019
121,100,1,21,7,2019
121,25,0,28,7,2019
121,138,1,4,8,2019
121,121,0,11,8,2019
121,137,0,18,8,2019
121,51,0,25,8,2019
121,49,0,1,9,2019
121,41,0,8,9,2019
121,67,0,15,9,2019
121,32,0,22,9,2019
121,42,0,29,9,2019
121,67,0,6,10,2019
121,43,1,13,10,2019
121,55,0,20,10,2019
121,22,0,27,10,2019
121,15,0,3,11,2019
121,221,0,10,11,2019
121,17,0,17,11,2019
121,20,0,24,11,2019
121,13,0,1,12,2019
121,15,0,8,12,2019
121,5,0,15,12,2019
121,12,0,22,12,2019
121,1,0,29,12,2019
121,5,0,5,1,2020
15,53,0,13,1,2019
15,181,0,20,1,2019
15,182,0,27,1,2019
15,152,0,3,2,2019
15,143,1,10,2,2019
15,140,2,17,2,2019
15,138,0,24,2,2019
15,111,0,3,3,2019
15,116,0,10,3,2019
15,88,0,17,3,2019
15,66,0,24,3,2019
15,83,0,31,3,2019
15,56,0,7,4,2019
15,36,1,14,4,2019
15,48,0,21,4,2019
15,43,0,28,4,2019
15,52,1,5,5,2019
15,36,1,12,5,2019
15,72,0,19,5,2019
15,60,0,26,5,2019
15,55,0,2,6,2019
15,69,0,9,6,2019
15,90,0,16,6,2019
15,123,0,23,6,2019
15,140,0,30,6,2019
15,199,1,7,7,2019
15,199,0,14,7,2019
15,298,0,21,7,2019
15,385,1,28,7,2019
15,480,0,4,8,2019
15,696,3,11,8,2019
15,580,0,18,8,2019
15,679,3,25,8,2019
15,855,3,1,9,2019
15,790,0,8,9,2019
15,907,4,15,9,2019
15,636,3,22,9,2019
15,530,0,29,9,2019
15,452,1,6,10,2019
15,375,2,13,10,2019
15,356,2,20,10,2019
15,372,2,27,10,2019
15,285,2,3,11,2019
15,282,0,10,11,2019
15,198,0,17,11,2019
